days,miles,receipts,reimbursement,case_id,miles_per_day,receipts_per_day,reimbursement_per_day,cost_per_mile,sequence,cluster_kmeans,cluster_dbscan,cluster_gmm,trip_length_bucket,efficiency_bucket,receipt_bucket,efficiency_category,cents,outlier_zscore,outlier_iqr,outlier_iforest,outlier_lof,outlier_count,is_outlier
4,1194.0,2250.51,1691.15,470,298.5,562.6275,422.7875,1.884849246231156,470,2,0,2,medium(4-6),very_high(200+),very_high(1000+),high,15,False,False,False,False,0,False
10,64.0,455.9,774.64,471,6.4,45.589999999999996,77.464,7.1234375,471,1,0,0,long(7-10),low(<50),medium(100-500),low,64,False,False,False,False,0,False
8,15.0,377.85,657.8,472,1.875,47.23125,82.225,25.19,472,1,0,0,long(7-10),low(<50),medium(100-500),low,80,False,False,False,False,0,False
11,741.0,1207.39,1878.06,473,67.36363636363636,109.76272727272728,170.73272727272726,1.6294062078272606,473,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,6,False,False,False,False,0,False
8,638.0,1007.48,1483.06,474,79.75,125.935,185.3825,1.5791222570532915,474,1,0,1,long(7-10),medium(50-100),very_high(1000+),low,6,False,False,False,False,0,False
12,965.0,1700.28,1879.09,475,80.41666666666667,141.69,156.59083333333334,1.7619481865284974,475,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,9,False,False,False,False,0,False
8,1182.0,990.07,1840.75,476,147.75,123.75875,230.09375,0.8376226734348562,476,0,0,1,long(7-10),high(100-200),high(500-1000),low,75,False,False,False,False,0,False
13,1062.0,869.28,2090.54,477,81.6923076923077,66.86769230769231,160.81076923076924,0.8185310734463277,477,0,0,0,very_long(11+),medium(50-100),high(500-1000),low,54,False,False,False,False,0,False
1,754.0,1220.47,1346.14,478,754.0,1220.47,1346.14,1.6186604774535809,478,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,14,False,False,True,False,1,False
14,767.0,186.47,1292.77,479,54.785714285714285,13.319285714285714,92.34071428571428,0.24311603650586702,479,1,0,0,very_long(11+),medium(50-100),medium(100-500),low,77,False,False,False,False,0,False
11,775.0,1752.23,1809.29,480,70.45454545454545,159.29363636363635,164.48090909090908,2.260941935483871,480,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,29,False,False,False,False,0,False
8,592.0,1402.98,1561.41,481,74.0,175.3725,195.17625,2.3698986486486486,481,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,41,False,False,False,False,0,False
6,957.0,727.75,1448.72,482,159.5,121.29166666666667,241.45333333333335,0.7604493207941484,482,1,0,1,medium(4-6),high(100-200),high(500-1000),low,72,False,False,False,False,0,False
9,800.0,2167.72,1726.51,483,88.88888888888889,240.85777777777776,191.83444444444444,2.70965,483,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,51,False,False,False,False,0,False
6,1198.0,222.6,1107.96,484,199.66666666666666,37.1,184.66,0.18580968280467444,484,1,0,1,medium(4-6),high(100-200),medium(100-500),optimal,96,False,False,False,True,1,False
3,1092.0,1737.65,1462.01,485,364.0,579.2166666666667,487.33666666666664,1.5912545787545789,485,2,-1,2,short(1-3),very_high(200+),very_high(1000+),high,1,False,False,False,False,0,False
12,958.0,2499.84,1791.69,486,79.83333333333333,208.32000000000002,149.3075,2.609436325678497,486,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,69,False,False,False,False,0,False
11,955.0,1282.19,2000.42,487,86.81818181818181,116.56272727272727,181.85636363636365,1.342607329842932,487,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,42,False,False,False,False,0,False
11,605.0,1880.69,1711.55,488,55.0,170.97181818181818,155.59545454545454,3.1085785123966945,488,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,55,False,False,False,False,0,False
7,670.0,1558.02,1702.81,489,95.71428571428571,222.5742857142857,243.25857142857143,2.3254029850746267,489,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,81,False,False,False,False,0,False
11,844.0,1962.77,1787.57,490,76.72727272727273,178.43363636363637,162.50636363636363,2.3255568720379145,490,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,57,False,False,False,False,0,False
3,718.0,1158.02,1416.98,491,239.33333333333334,386.00666666666666,472.32666666666665,1.6128412256267408,491,2,-1,2,short(1-3),very_high(200+),very_high(1000+),high,98,False,False,False,False,0,False
6,323.0,1477.23,1608.55,492,53.833333333333336,246.205,268.09166666666664,4.573467492260062,492,2,0,1,medium(4-6),medium(50-100),very_high(1000+),low,55,False,False,False,False,0,False
14,616.0,2374.41,1828.37,493,44.0,169.60071428571428,130.59785714285712,3.854561688311688,493,0,0,0,very_long(11+),low(<50),very_high(1000+),low,37,False,False,False,False,0,False
8,752.0,1519.78,1662.92,494,94.0,189.9725,207.865,2.0209840425531915,494,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,92,False,False,False,False,0,False
1,1166.0,1423.69,1412.13,495,1166.0,1423.69,1412.13,1.2210034305317325,495,3,-1,3,short(1-3),,very_high(1000+),,13,False,False,True,False,1,False
3,1187.0,1632.14,1451.85,496,395.6666666666667,544.0466666666667,483.95,1.3750126368997473,496,2,-1,2,short(1-3),very_high(200+),very_high(1000+),high,85,False,False,False,False,0,False
3,1013.0,166.52,711.07,497,337.6666666666667,55.50666666666667,237.02333333333334,0.16438302073050345,497,1,0,2,short(1-3),very_high(200+),medium(100-500),high,7,False,False,False,False,0,False
5,741.0,429.24,951.92,498,148.2,85.848,190.384,0.5792712550607287,498,1,0,1,medium(4-6),high(100-200),medium(100-500),low,92,False,False,False,False,0,False
14,467.0,2176.26,1809.83,499,33.357142857142854,155.44714285714286,129.27357142857142,4.660085653104925,499,0,0,0,very_long(11+),low(<50),very_high(1000+),low,83,False,False,False,False,0,False
3,224.0,358.77,406.36,500,74.66666666666667,119.58999999999999,135.45333333333335,1.6016517857142856,500,1,0,2,short(1-3),medium(50-100),medium(100-500),low,36,False,False,False,False,0,False
3,712.0,512.23,751.16,501,237.33333333333334,170.74333333333334,250.38666666666666,0.7194241573033708,501,1,0,2,short(1-3),very_high(200+),high(500-1000),high,16,False,False,False,False,0,False
12,218.0,901.03,1371.86,502,18.166666666666668,75.08583333333333,114.32166666666666,4.133165137614679,502,1,0,0,very_long(11+),low(<50),high(500-1000),low,86,False,False,False,False,0,False
6,373.0,587.38,956.61,503,62.166666666666664,97.89666666666666,159.435,1.574745308310992,503,1,0,1,medium(4-6),medium(50-100),high(500-1000),low,61,False,False,False,False,0,False
8,562.0,2479.33,1478.31,504,70.25,309.91625,184.78875,4.41161921708185,504,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,31,False,False,False,False,0,False
5,132.0,2387.03,1454.05,505,26.4,477.40600000000006,290.81,18.083560606060608,505,2,0,1,medium(4-6),low(<50),very_high(1000+),low,5,False,False,False,False,0,False
3,98.0,871.46,866.05,506,32.666666666666664,290.4866666666667,288.68333333333334,8.892448979591837,506,1,0,2,short(1-3),low(<50),high(500-1000),low,5,False,False,False,False,0,False
14,545.0,1206.76,1977.89,507,38.92857142857143,86.19714285714285,141.27785714285716,2.214238532110092,507,0,0,0,very_long(11+),low(<50),very_high(1000+),low,89,False,False,False,False,0,False
1,869.0,1498.88,1398.94,508,869.0,1498.88,1398.94,1.7248331415420024,508,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,94,False,False,True,False,1,False
2,875.0,393.25,640.56,509,437.5,196.625,320.28,0.44942857142857146,509,1,1,2,short(1-3),very_high(200+),medium(100-500),high,55,False,False,False,False,0,False
8,888.0,2296.07,1718.71,510,111.0,287.00875,214.83875,2.5856644144144147,510,0,0,1,long(7-10),high(100-200),very_high(1000+),low,71,False,False,False,False,0,False
1,716.0,1396.41,1376.59,511,716.0,1396.41,1376.59,1.9502932960893855,511,3,3,3,short(1-3),very_high(200+),very_high(1000+),high,59,False,False,True,False,1,False
8,1025.0,1031.33,2214.64,512,128.125,128.91625,276.83,1.0061756097560974,512,0,0,1,long(7-10),high(100-200),very_high(1000+),low,64,False,False,False,False,0,False
9,1064.0,2016.76,1810.94,513,118.22222222222223,224.08444444444444,201.21555555555557,1.895451127819549,513,0,0,1,long(7-10),high(100-200),very_high(1000+),low,94,False,False,False,False,0,False
4,463.0,1963.41,1607.34,514,115.75,490.8525,401.835,4.2406263498920085,514,2,0,2,medium(4-6),high(100-200),very_high(1000+),low,34,False,False,False,False,0,False
1,678.0,1478.57,1370.31,515,678.0,1478.57,1370.31,2.180781710914454,515,3,3,3,short(1-3),very_high(200+),very_high(1000+),high,31,False,False,False,False,0,False
1,436.0,1358.14,1154.03,516,436.0,1358.14,1154.03,3.115,516,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,3,False,False,False,False,0,False
5,586.0,2135.36,1661.61,517,117.2,427.072,332.322,3.643959044368601,517,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,61,False,False,False,False,0,False
1,797.0,126.8,543.18,518,797.0,126.8,543.18,0.1590966122961104,518,3,-1,3,short(1-3),very_high(200+),medium(100-500),high,17,False,False,True,True,2,True
14,481.0,939.99,877.17,519,34.357142857142854,67.14214285714286,62.654999999999994,1.9542411642411643,519,0,0,0,very_long(11+),low(<50),high(500-1000),low,17,False,False,False,False,0,False
7,172.0,1486.86,1557.94,520,24.571428571428573,212.4085714285714,222.56285714285715,8.64453488372093,520,1,0,1,long(7-10),low(<50),very_high(1000+),low,94,False,False,False,False,0,False
10,1192.0,23.47,1157.87,521,119.2,2.347,115.78699999999999,0.01968959731543624,521,1,0,0,long(7-10),high(100-200),low(<100),low,86,False,False,False,False,0,False
7,981.0,658.85,1351.69,522,140.14285714285714,94.12142857142858,193.09857142857143,0.6716106014271153,522,1,0,1,long(7-10),high(100-200),high(500-1000),low,69,False,False,False,False,0,False
10,692.0,1671.71,1701.23,523,69.2,167.171,170.123,2.4157658959537573,523,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,23,False,False,False,False,0,False
13,710.0,2223.86,1979.83,524,54.61538461538461,171.06615384615387,152.29461538461538,3.1321971830985915,524,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,83,False,False,False,False,0,False
12,380.0,1526.79,1787.41,525,31.666666666666668,127.2325,148.95083333333335,4.017868421052632,525,0,0,0,very_long(11+),low(<50),very_high(1000+),low,41,False,False,False,False,0,False
3,133.0,1728.5,1373.4,526,44.333333333333336,576.1666666666666,457.8,12.996240601503759,526,2,0,2,short(1-3),low(<50),very_high(1000+),low,40,False,False,False,False,0,False
4,730.0,799.25,1250.66,527,182.5,199.8125,312.665,1.0948630136986301,527,1,0,1,medium(4-6),high(100-200),high(500-1000),optimal,66,False,False,False,False,0,False
12,1070.0,1055.51,2030.76,528,89.16666666666667,87.95916666666666,169.23,0.9864579439252337,528,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,76,False,False,False,False,0,False
8,1185.0,554.98,1545.67,529,148.125,69.3725,193.20875,0.46833755274261607,529,0,0,1,long(7-10),high(100-200),high(500-1000),low,67,False,False,False,False,0,False
11,456.0,2223.72,1600.1,530,41.45454545454545,202.1563636363636,145.46363636363637,4.8765789473684205,530,0,0,0,very_long(11+),low(<50),very_high(1000+),low,10,False,False,False,False,0,False
12,85.0,1056.43,1466.31,531,7.083333333333333,88.03583333333334,122.1925,12.428588235294118,531,1,0,0,very_long(11+),low(<50),very_high(1000+),low,31,False,False,False,False,0,False
2,543.0,103.37,544.12,532,271.5,51.685,272.06,0.19036832412523022,532,1,-1,2,short(1-3),very_high(200+),medium(100-500),high,12,False,False,False,False,0,False
6,367.0,1947.68,1606.76,533,61.166666666666664,324.61333333333334,267.79333333333335,5.307029972752043,533,2,0,1,medium(4-6),medium(50-100),very_high(1000+),low,76,False,False,False,False,0,False
1,481.0,1792.17,1215.84,534,481.0,1792.17,1215.84,3.725925155925156,534,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,83,False,False,True,False,1,False
5,233.0,1862.04,1562.23,535,46.6,372.408,312.446,7.991587982832618,535,2,0,1,medium(4-6),low(<50),very_high(1000+),low,23,False,False,False,False,0,False
1,45.0,1070.22,922.69,536,45.0,1070.22,922.69,23.782666666666668,536,2,-1,3,short(1-3),low(<50),very_high(1000+),low,69,False,False,False,True,1,False
5,152.0,2444.81,1523.75,537,30.4,488.962,304.75,16.084276315789474,537,2,0,1,medium(4-6),low(<50),very_high(1000+),low,75,False,False,False,False,0,False
7,344.0,1242.05,1514.4,538,49.142857142857146,177.43571428571428,216.34285714285716,3.610610465116279,538,1,0,1,long(7-10),low(<50),very_high(1000+),low,40,False,False,False,False,0,False
5,320.0,1584.55,1584.73,539,64.0,316.90999999999997,316.946,4.9517187499999995,539,2,0,1,medium(4-6),medium(50-100),very_high(1000+),low,73,False,False,False,False,0,False
9,989.0,378.12,1193.72,540,109.88888888888889,42.013333333333335,132.63555555555556,0.38232558139534883,540,1,0,0,long(7-10),high(100-200),medium(100-500),low,72,False,False,False,False,0,False
10,57.0,936.89,1237.07,541,5.7,93.689,123.707,16.436666666666667,541,1,0,0,long(7-10),low(<50),high(500-1000),low,7,False,False,False,False,0,False
12,342.0,2253.61,1659.5,542,28.5,187.80083333333334,138.29166666666666,6.5895029239766085,542,0,0,0,very_long(11+),low(<50),very_high(1000+),low,50,False,False,False,False,0,False
2,983.0,2109.93,1519.98,543,491.5,1054.965,759.99,2.1464191251271614,543,3,-1,2,short(1-3),very_high(200+),very_high(1000+),high,98,False,False,False,False,0,False
10,886.0,1990.03,1749.93,544,88.6,199.003,174.993,2.246083521444695,544,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,93,False,False,False,False,0,False
10,5.0,836.86,1116.56,545,0.5,83.686,111.65599999999999,167.372,545,1,0,0,long(7-10),low(<50),high(500-1000),low,56,False,False,False,False,0,False
3,80.0,517.54,457.49,546,26.666666666666668,172.51333333333332,152.49666666666667,6.46925,546,1,0,2,short(1-3),low(<50),high(500-1000),low,49,False,False,False,False,0,False
8,482.0,1411.49,631.81,547,60.25,176.43625,78.97625,2.928402489626556,547,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,80,False,False,False,False,0,False
4,11.0,312.01,426.22,548,2.75,78.0025,106.555,28.364545454545453,548,1,0,1,medium(4-6),low(<50),medium(100-500),low,22,False,False,False,False,0,False
12,1075.0,2328.11,1798.38,549,89.58333333333333,194.0091666666667,149.865,2.165683720930233,549,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,38,False,False,False,False,0,False
13,632.0,268.91,1396.28,550,48.61538461538461,20.685384615384617,107.40615384615384,0.42549050632911395,550,1,0,0,very_long(11+),low(<50),medium(100-500),low,28,False,False,False,False,0,False
8,323.0,46.48,703.45,551,40.375,5.81,87.93125,0.14390092879256966,551,1,0,0,long(7-10),low(<50),low(<100),low,45,False,False,False,False,0,False
11,527.0,1550.32,1806.06,552,47.90909090909091,140.93818181818182,164.18727272727273,2.9417836812144214,552,0,0,0,very_long(11+),low(<50),very_high(1000+),low,6,False,False,False,False,0,False
5,948.0,898.6,1499.68,553,189.6,179.72,299.93600000000004,0.9478902953586498,553,1,0,1,medium(4-6),high(100-200),high(500-1000),optimal,68,False,False,False,False,0,False
5,504.0,1502.63,1628.66,554,100.8,300.526,325.732,2.9814087301587304,554,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,66,False,False,False,False,0,False
10,793.0,1422.29,2007.62,555,79.3,142.22899999999998,200.762,1.7935561160151323,555,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,62,False,False,False,False,0,False
13,32.0,232.43,805.12,556,2.4615384615384617,17.87923076923077,61.932307692307695,7.2634375,556,1,4,0,very_long(11+),low(<50),medium(100-500),low,12,False,False,False,False,0,False
9,768.0,1815.6,1666.18,557,85.33333333333333,201.73333333333332,185.13111111111112,2.3640624999999997,557,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,18,False,False,False,False,0,False
9,994.0,1742.62,1849.58,558,110.44444444444444,193.62444444444444,205.5088888888889,1.7531388329979878,558,0,0,1,long(7-10),high(100-200),very_high(1000+),low,58,False,False,False,False,0,False
1,1105.0,1432.3,1387.17,559,1105.0,1432.3,1387.17,1.2961990950226243,559,3,-1,3,short(1-3),,very_high(1000+),,17,False,False,True,False,1,False
12,178.0,507.59,907.19,560,14.833333333333334,42.299166666666665,75.59916666666668,2.851629213483146,560,1,0,0,very_long(11+),low(<50),high(500-1000),low,19,False,False,False,False,0,False
10,472.0,431.95,924.65,561,47.2,43.195,92.465,0.9151483050847458,561,1,0,0,long(7-10),low(<50),medium(100-500),low,65,False,False,False,False,0,False
5,716.0,1111.23,1492.08,562,143.2,222.246,298.416,1.5519972067039107,562,1,0,1,medium(4-6),high(100-200),very_high(1000+),low,8,False,False,False,False,0,False
3,771.0,725.67,1166.93,563,257.0,241.89,388.9766666666667,0.9412062256809338,563,1,0,2,short(1-3),very_high(200+),high(500-1000),high,93,False,False,False,False,0,False
13,1054.0,1131.25,2162.03,564,81.07692307692308,87.01923076923077,166.31,1.073292220113852,564,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,3,False,False,False,False,0,False
10,872.0,2191.27,1776.62,565,87.2,219.127,177.66199999999998,2.5129243119266054,565,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,62,False,False,False,False,0,False
12,1077.0,32.55,1387.43,566,89.75,2.7125,115.61916666666667,0.03022284122562674,566,1,0,0,very_long(11+),medium(50-100),low(<100),low,43,False,False,False,False,0,False
12,211.0,749.56,1285.23,567,17.583333333333332,62.46333333333333,107.1025,3.552417061611374,567,1,0,0,very_long(11+),low(<50),high(500-1000),low,23,False,False,False,False,0,False
4,199.0,1310.01,1400.57,568,49.75,327.5025,350.1425,6.582964824120603,568,2,0,1,medium(4-6),low(<50),very_high(1000+),low,57,False,False,False,False,0,False
2,1029.0,1702.6,1577.55,569,514.5,851.3,788.775,1.6546161321671524,569,3,-1,2,short(1-3),very_high(200+),very_high(1000+),high,55,False,False,False,False,0,False
10,643.0,2263.77,1685.92,570,64.3,226.377,168.592,3.520637636080871,570,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,92,False,False,False,False,0,False
10,797.0,1706.73,1724.42,571,79.7,170.673,172.442,2.1414429109159347,571,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,42,False,False,False,False,0,False
12,657.0,322.5,1113.16,572,54.75,26.875,92.76333333333334,0.4908675799086758,572,1,0,0,very_long(11+),medium(50-100),medium(100-500),low,16,False,False,False,False,0,False
8,177.0,486.06,751.58,573,22.125,60.7575,93.9475,2.746101694915254,573,1,0,0,long(7-10),low(<50),medium(100-500),low,58,False,False,False,False,0,False
2,222.0,456.24,437.4,574,111.0,228.12,218.7,2.055135135135135,574,1,0,1,short(1-3),high(100-200),medium(100-500),low,40,False,False,False,False,0,False
3,555.0,2342.76,1458.63,575,185.0,780.9200000000001,486.21000000000004,4.2211891891891895,575,2,-1,2,short(1-3),high(100-200),very_high(1000+),optimal,63,False,False,False,False,0,False
2,785.0,1964.63,1522.76,576,392.5,982.315,761.38,2.5027133757961786,576,2,-1,2,short(1-3),very_high(200+),very_high(1000+),high,76,False,False,False,False,0,False
5,104.0,281.67,464.68,577,20.8,56.334,92.936,2.7083653846153846,577,1,0,1,medium(4-6),low(<50),medium(100-500),low,68,False,False,False,False,0,False
1,673.0,2026.16,1372.83,578,673.0,2026.16,1372.83,3.0106389301634473,578,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,83,False,False,True,False,1,False
10,877.0,1711.12,1897.37,579,87.7,171.112,189.737,1.9511060433295324,579,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,37,False,False,False,False,0,False
1,250.0,1300.17,1145.33,580,250.0,1300.17,1145.33,5.20068,580,2,-1,3,short(1-3),very_high(200+),very_high(1000+),high,33,False,False,False,True,1,False
1,467.0,296.49,221.23,581,467.0,296.49,221.23,0.634882226980728,581,1,-1,3,short(1-3),very_high(200+),medium(100-500),high,23,False,False,False,False,0,False
10,1026.0,828.82,1865.67,582,102.6,82.882,186.567,0.8078167641325537,582,0,0,0,long(7-10),high(100-200),high(500-1000),low,67,False,False,False,False,0,False
11,1106.0,2250.54,2050.62,583,100.54545454545455,204.59454545454545,186.42,2.0348462929475586,583,0,0,0,very_long(11+),high(100-200),very_high(1000+),low,62,False,False,False,False,0,False
12,452.0,816.56,1243.1,584,37.666666666666664,68.04666666666667,103.59166666666665,1.8065486725663715,584,1,0,0,very_long(11+),low(<50),high(500-1000),low,9,False,False,False,False,0,False
14,865.0,2497.16,1885.87,585,61.785714285714285,178.3685714285714,134.70499999999998,2.8868901734104044,585,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,87,False,False,False,False,0,False
8,107.0,2450.89,1468.19,586,13.375,306.36125,183.52375,22.905514018691587,586,2,0,1,long(7-10),low(<50),very_high(1000+),low,19,False,False,False,False,0,False
8,80.0,1092.18,1365.73,587,10.0,136.5225,170.71625,13.65225,587,1,0,0,long(7-10),low(<50),very_high(1000+),low,73,False,False,False,False,0,False
8,945.0,766.98,1625.53,588,118.125,95.8725,203.19125,0.8116190476190477,588,0,0,1,long(7-10),high(100-200),high(500-1000),low,53,False,False,False,False,0,False
13,1140.0,1607.8,2214.64,589,87.6923076923077,123.67692307692307,170.35692307692307,1.4103508771929825,589,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,64,False,False,False,False,0,False
2,636.0,1438.19,1435.96,590,318.0,719.095,717.98,2.261305031446541,590,2,-1,2,short(1-3),very_high(200+),very_high(1000+),high,96,False,False,False,False,0,False
14,865.0,1422.11,1921.18,591,61.785714285714285,101.5792857142857,137.22714285714287,1.644057803468208,591,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,18,False,False,False,False,0,False
12,482.0,1710.47,1746.74,592,40.166666666666664,142.53916666666666,145.56166666666667,3.5486929460580914,592,0,0,0,very_long(11+),low(<50),very_high(1000+),low,74,False,False,False,False,0,False
2,68.0,756.61,648.53,593,34.0,378.305,324.265,11.126617647058824,593,1,0,2,short(1-3),low(<50),high(500-1000),low,53,False,False,False,True,1,False
14,512.0,526.84,1306.64,594,36.57142857142857,37.63142857142857,93.33142857142857,1.028984375,594,1,0,0,very_long(11+),low(<50),high(500-1000),low,64,False,False,False,False,0,False
14,1001.0,1647.24,2080.0,595,71.5,117.66,148.57142857142858,1.6455944055944056,595,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,0,False,False,False,False,0,False
1,547.0,573.6,616.27,596,547.0,573.6,616.27,1.0486288848263254,596,3,-1,3,short(1-3),very_high(200+),high(500-1000),high,27,False,False,False,False,0,False
10,5.0,1338.9,1610.25,597,0.5,133.89000000000001,161.025,267.78000000000003,597,1,0,0,long(7-10),low(<50),very_high(1000+),low,25,False,False,False,False,0,False
3,1158.0,1107.4,1361.3,598,386.0,369.1333333333334,453.76666666666665,0.9563039723661486,598,2,-1,2,short(1-3),very_high(200+),very_high(1000+),high,30,False,False,False,True,1,False
1,993.0,1143.58,1328.85,599,993.0,1143.58,1328.85,1.1516414904330312,599,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,85,False,False,True,False,1,False
6,378.0,837.63,1215.96,600,63.0,139.605,202.66,2.215952380952381,600,1,0,1,medium(4-6),medium(50-100),high(500-1000),low,96,False,False,False,False,0,False
11,1156.0,2231.86,1988.56,601,105.0909090909091,202.89636363636365,180.77818181818182,1.930674740484429,601,0,0,0,very_long(11+),high(100-200),very_high(1000+),low,56,False,False,False,False,0,False
5,1050.0,882.86,1430.04,602,210.0,176.572,286.008,0.8408190476190476,602,1,0,1,medium(4-6),very_high(200+),high(500-1000),optimal,4,False,False,False,False,0,False
8,836.0,735.52,1606.63,603,104.5,91.94,200.82875,0.8798086124401914,603,1,0,1,long(7-10),high(100-200),high(500-1000),low,63,False,False,False,False,0,False
11,654.0,1516.42,1870.43,604,59.45454545454545,137.85636363636365,170.0390909090909,2.31868501529052,604,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,43,False,False,False,False,0,False
8,633.0,1308.36,1639.12,605,79.125,163.545,204.89,2.066919431279621,605,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,12,False,False,False,False,0,False
12,713.0,1642.01,1873.19,606,59.416666666666664,136.83416666666668,156.09916666666666,2.3029593267882187,606,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,19,False,False,False,False,0,False
5,96.0,1105.47,1312.16,607,19.2,221.094,262.432,11.5153125,607,1,0,1,medium(4-6),low(<50),very_high(1000+),low,16,False,False,False,False,0,False
7,1054.0,576.47,1344.18,608,150.57142857142858,82.35285714285715,192.0257142857143,0.5469354838709678,608,1,0,1,long(7-10),high(100-200),high(500-1000),low,18,False,False,False,False,0,False
12,495.0,1948.13,1831.92,609,41.25,162.34416666666667,152.66,3.935616161616162,609,0,0,0,very_long(11+),low(<50),very_high(1000+),low,92,False,False,False,False,0,False
1,1068.0,2011.28,1421.45,610,1068.0,2011.28,1421.45,1.8832209737827714,610,3,-1,3,short(1-3),,very_high(1000+),,45,False,False,True,False,1,False
7,1000.0,1620.46,1971.23,611,142.85714285714286,231.49428571428572,281.6042857142857,1.62046,611,0,0,1,long(7-10),high(100-200),very_high(1000+),low,23,False,False,False,False,0,False
13,855.0,1798.75,1951.77,612,65.76923076923077,138.3653846153846,150.13615384615383,2.103801169590643,612,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,77,False,False,False,False,0,False
8,544.0,1279.51,1483.77,613,68.0,159.93875,185.47125,2.3520404411764706,613,0,0,1,long(7-10),medium(50-100),very_high(1000+),low,77,False,False,False,False,0,False
11,816.0,544.99,1077.12,614,74.18181818181819,49.54454545454546,97.91999999999999,0.6678799019607843,614,0,0,0,very_long(11+),medium(50-100),high(500-1000),low,11,False,False,False,False,0,False
5,1080.0,2383.82,1664.76,615,216.0,476.764,332.952,2.207240740740741,615,2,0,1,medium(4-6),very_high(200+),very_high(1000+),optimal,76,False,False,False,False,0,False
8,1124.0,1908.69,1833.27,616,140.5,238.58625,229.15875,1.6981227758007118,616,0,0,1,long(7-10),high(100-200),very_high(1000+),low,27,False,False,False,False,0,False
3,29.0,1632.85,1269.1,617,9.666666666666666,544.2833333333333,423.0333333333333,56.3051724137931,617,2,0,2,short(1-3),low(<50),very_high(1000+),low,9,False,False,False,False,0,False
6,470.0,2235.72,1628.6,618,78.33333333333333,372.61999999999995,271.43333333333334,4.756851063829787,618,2,0,1,medium(4-6),medium(50-100),very_high(1000+),low,60,False,False,False,False,0,False
7,287.0,2293.5,1558.09,619,41.0,327.64285714285717,222.5842857142857,7.991289198606272,619,2,0,1,long(7-10),low(<50),very_high(1000+),low,9,False,False,False,False,0,False
4,72.0,1367.29,1302.97,620,18.0,341.8225,325.7425,18.99013888888889,620,2,0,2,medium(4-6),low(<50),very_high(1000+),low,97,False,False,False,False,0,False
6,344.0,233.31,800.18,621,57.333333333333336,38.885,133.36333333333332,0.6782267441860466,621,1,0,1,medium(4-6),medium(50-100),medium(100-500),low,18,False,False,False,False,0,False
8,801.0,1241.21,1780.65,622,100.125,155.15125,222.58125,1.5495755305867667,622,0,0,1,long(7-10),high(100-200),very_high(1000+),low,65,False,False,False,False,0,False
5,629.0,484.34,1029.87,623,125.8,96.868,205.974,0.7700158982511923,623,1,0,1,medium(4-6),high(100-200),medium(100-500),low,86,False,False,False,False,0,False
11,327.0,961.08,1356.46,624,29.727272727272727,87.3709090909091,123.31454545454545,2.9390825688073394,624,1,0,0,very_long(11+),low(<50),high(500-1000),low,46,False,False,False,False,0,False
14,94.0,105.94,1180.63,625,6.714285714285714,7.567142857142857,84.3307142857143,1.1270212765957446,625,1,4,0,very_long(11+),low(<50),medium(100-500),low,63,False,False,False,True,1,False
4,1113.0,2103.82,1695.08,626,278.25,525.955,423.77,1.8902246181491467,626,2,0,2,medium(4-6),very_high(200+),very_high(1000+),high,8,False,False,False,False,0,False
